species,Experiment ID,Library ID,Anatomical entity ID,Anatomical entity name,Stage ID,Stage name,Sex,Strain,Platform ID,Library type,Library orientation,TPM expression threshold,FPKM expression threshold,Read count,Mapped read count,Min. read length,Max. read length,All genes percent present,Protein coding genes percent present,Intergenic regions percent present,Run IDs,Data source,Data source URL,Bgee normalized data URL,Raw file URL
Homo_sapiens,GSE58387,SRX589525,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.167903,0.14001,8018963,7112161,0,0,29.18,68.06,3.41,SRR1377149|SRR1377150|SRR1377151|SRR1377152,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589525,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589525
Homo_sapiens,GSE58387,SRX589526,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.151117,0.131964,13209093,8843791,0,0,29.31,67.7,3.38,SRR1377153|SRR1377154|SRR1377155|SRR1377156,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589526,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589526
Homo_sapiens,GSE58387,SRX589535,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.118236,0.095146,16788186,15178494,0,0,31.44,70.09,3.5,SRR1377189|SRR1377190|SRR1377191,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589535,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589535
Homo_sapiens,GSE58387,SRX589536,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.108251,0.089949,18567469,16796447,0,0,31.56,70.04,3.5,SRR1377192|SRR1377193|SRR1377194,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589536,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589536
Homo_sapiens,GSE58387,SRX589539,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.120357,0.101611,23802640,21402418,0,0,32.07,69.38,3.47,SRR1377201|SRR1377202|SRR1377203,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589539,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589539
Homo_sapiens,GSE58387,SRX589540,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.089379,0.077243,23160050,21149206,0,0,31.51,69.51,3.47,SRR1377204|SRR1377205|SRR1377206,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589540,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589540
Homo_sapiens,GSE58387,SRX589541,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.112017,0.096036,23867498,21487821,0,0,31.83,69.16,3.45,SRR1377207|SRR1377208|SRR1377209,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589541,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589541
Homo_sapiens,GSE58387,SRX589542,UBERON:0001383,muscle of leg,HsapDv:0000088,human early adulthood stage (human),male,NA,Illumina HiSeq 2000,paired,NA,0.107464,0.094264,32860083,29548074,0,0,33.44,71.12,3.56,SRR1377210|SRR1377211|SRR1377212,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX589542,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE58387.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX589542
Homo_sapiens,GSE30352,SRX081994,UBERON:0000082,adult mammalian kidney,HsapDv:0000120,26-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.185145,0.268932,20684752,16233555,0,0,40.28,76.19,3.81,SRR306852,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081994,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081994
Homo_sapiens,GSE30352,SRX081993,UBERON:0000082,adult mammalian kidney,HsapDv:0000160,66-year-old human stage (human),female,NA,Illumina Genome Analyzer IIx,single,NA,0.163948,0.215619,22493518,18469036,0,0,38.75,77.18,3.86,SRR306851,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081993,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081993
Homo_sapiens,GSE30352,SRX081995,UBERON:0000082,adult mammalian kidney,HsapDv:0000161,67-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.154632,0.230884,31386619,23109828,0,0,39.56,75.51,3.78,SRR306853,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081995,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081995
Homo_sapiens,GSE30352,SRX081985,UBERON:0000451,prefrontal cortex,HsapDv:0000142,48-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.351513,0.349946,24325223,16676912,0,0,38.75,76.51,3.82,SRR306841,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081985,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081985
Homo_sapiens,GSE30352,SRX081986,UBERON:0000451,prefrontal cortex,HsapDv:0000150,56-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,paired,NA,0.596402,0.489221,17422994,13670463,0,0,34.73,71.24,3.56,SRR306842,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081986,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081986
Homo_sapiens,GSE30352,SRX081984,UBERON:0000451,prefrontal cortex,HsapDv:0000162,68-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,paired,NA,0.657393,0.480709,22576705,16864515,0,0,38.23,76.49,3.83,SRR306840,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081984,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081984
Homo_sapiens,GSE30352,SRX081998,UBERON:0000473,testis,HsapDv:0000121,27-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.22714,0.287538,9224054,5504121,0,0,48.38,88.22,4.41,SRR306857,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081998,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081998
Homo_sapiens,GSE30352,SRX081999,UBERON:0000473,testis,HsapDv:0000215,89-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.267678,0.440006,32444809,24356674,0,0,50.13,86,4.3,SRR306858,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081999,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081999
Homo_sapiens,GSE30352,SRX081991,UBERON:0000948,heart,HsapDv:0000123,29-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.122207,0.177847,30896351,23210020,0,0,40.38,76.99,3.85,SRR306848|SRR306849,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081991,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081991
Homo_sapiens,GSE30352,SRX081990,UBERON:0000948,heart,HsapDv:0000151,57-year-old human stage (human),female,NA,Illumina Genome Analyzer IIx,single,NA,0.102273,0.170809,24128204,19394232,0,0,37.26,73.81,3.69,SRR306847,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081990,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081990
Homo_sapiens,GSE30352,SRX081992,UBERON:0000948,heart,HsapDv:0000167,73-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.122137,0.163041,25197713,19553089,0,0,39.49,75.14,3.74,SRR306850,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081992,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081992
Homo_sapiens,GSE30352,SRX081982,UBERON:0001870,frontal cortex,HsapDv:0000136,42-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.325355,0.323281,24513415,20272260,0,0,38.38,77.07,3.85,SRR306838,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081982,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081982
Homo_sapiens,GSE30352,SRX081983,UBERON:0001870,frontal cortex,HsapDv:0000157,63-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.249917,0.253705,18850030,12840928,0,0,39.87,78.21,3.91,SRR306839,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081983,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081983
Homo_sapiens,GSE30352,SRX081987,UBERON:0001871,temporal lobe,HsapDv:0000118,24-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.225888,0.294469,7913181,4606592,0,0,37.04,77.67,3.88,SRR306843,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081987,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081987
Homo_sapiens,GSE30352,SRX081989,UBERON:0002037,cerebellum,HsapDv:0000162,68-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.570503,0.555681,46755221,31042138,0,0,36.23,71.85,3.59,SRR306845|SRR306846,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081989,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081989
Homo_sapiens,GSE30352,SRX081988,UBERON:0002037,cerebellum,HsapDv:0000211,85-year-old human stage (human),female,NA,Illumina Genome Analyzer IIx,single,NA,0.799316,0.860021,32698558,23471712,0,0,32.22,67.97,3.4,SRR306844,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081988,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081988
Homo_sapiens,GSE30352,SRX081997,UBERON:0002107,liver,HsapDv:0000116,22-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.10732,0.222976,23866499,19953085,0,0,34.86,70.54,3.52,SRR306856,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081997,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081997
Homo_sapiens,GSE30352,SRX081996,UBERON:0002107,liver,HsapDv:0000158,64-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.089125,0.147859,43147061,31958990,0,0,38.26,72.3,3.62,SRR306854|SRR306855,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX081996,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE30352.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX081996
Homo_sapiens,GSE43520,SRX217682,UBERON:0000473,testis,HsapDv:0000145,51-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.652601,0.719928,40098100,32605111,0,0,44.47,79.97,3.99,SRR649362,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX217682,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX217682
Homo_sapiens,GSE43520,SRX328074,UBERON:0000955,brain,HsapDv:0000087,human adult stage (human),male,NA,Illumina Genome Analyzer II,paired,NA,0.602531,0.438672,23469780,16521837,0,0,36.75,71.96,3.59,SRR943339,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX328074,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX328074
Homo_sapiens,GSE43520,SRX328092,UBERON:0000955,brain,HsapDv:0000087,human adult stage (human),male,NA,Illumina Genome Analyzer II,paired,NA,0.55017,0.382759,21735518,17743906,0,0,35.98,75.26,3.77,SRR943357,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX328092,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX328092
Homo_sapiens,GSE43520,SRX328093,UBERON:0000955,brain,HsapDv:0000087,human adult stage (human),male,NA,Illumina Genome Analyzer II,paired,NA,0.201691,0.217952,15245294,12403664,0,0,37.65,76.74,3.84,SRR943358,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX328093,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX328093
Homo_sapiens,GSE43520,SRX217684,UBERON:0000992,female gonad,HsapDv:0000141,47-year-old human stage (human),female,NA,Illumina Genome Analyzer IIx,single,NA,0.214871,0.300358,39001717,33094886,0,0,38.09,74.94,3.74,SRR649364,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX217684,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX217684
Homo_sapiens,GSE43520,SRX328076,UBERON:0000992,female gonad,UBERON:0000104,life cycle,female,NA,Illumina HiSeq 2000,single,NA,0.243197,0.247745,31197675,27732011,0,0,41.1,79.27,3.96,SRR943341,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX328076,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX328076
Homo_sapiens,GSE43520,SRX217681,UBERON:0001870,frontal cortex,HsapDv:0000087,human adult stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.472568,0.494011,38402147,32355548,0,0,35.59,73.51,3.68,SRR649361,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX217681,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX217681
Homo_sapiens,GSE43520,SRX217680,UBERON:0001870,frontal cortex,HsapDv:0000142,48-year-old human stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.244987,0.340775,19508676,14483205,0,0,37.32,75.52,3.78,SRR649360,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX217680,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX217680
Homo_sapiens,GSE43520,SRX328075,UBERON:0001987,placenta,HsapDv:0000087,human adult stage (human),female,NA,Illumina HiSeq 2000,single,NA,0.087052,0.091198,19688618,18395215,0,0,39.76,79.14,3.96,SRR943340,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX328075,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX328075
Homo_sapiens,GSE43520,SRX217683,UBERON:0001987,placenta,HsapDv:0000087,human adult stage (human),male,NA,Illumina Genome Analyzer IIx,single,NA,0.118323,0.15932,38536824,35000307,0,0,37.75,77.25,3.86,SRR649363,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX217683,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX217683
Homo_sapiens,GSE43520,SRX328094,UBERON:0001987,placenta,HsapDv:0000087,human adult stage (human),male,NA,Illumina HiSeq 2000,single,NA,0.09242,0.085728,23872807,22354082,0,0,40.38,80.93,4.05,SRR943359,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX328094,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE43520.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX328094
Homo_sapiens,GSE62098,SRX725600,UBERON:0002336,corpus callosum,HsapDv:0000098,4-year-old human stage (human),male,Caucasian,Illumina HiSeq 2000,paired,NA,0.46147,0.777243,153053813,91371441,0,0,41.71,71.48,3.57,SRR1603668,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX725600,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE62098.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX725600
Homo_sapiens,GSE62098,SRX725597,UBERON:0002336,corpus callosum,HsapDv:0000101,7-year-old human stage (human),male,Caucasian,Illumina HiSeq 2000,paired,NA,0.862619,1.154754,143527292,73699640,0,0,38.49,67.07,3.35,SRR1603665,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX725597,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE62098.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX725597
Homo_sapiens,GSE62098,SRX725596,UBERON:0002336,corpus callosum,HsapDv:0000108,14-year-old human stage (human),male,Caucasian,Illumina HiSeq 2000,paired,NA,0.720285,0.955874,151427890,82867134,0,0,39.16,69.91,3.49,SRR1603664,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX725596,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE62098.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX725596
Homo_sapiens,GSE62098,SRX725598,UBERON:0002336,corpus callosum,HsapDv:0000109,15-year-old human stage (human),male,Caucasian,Illumina HiSeq 2000,paired,NA,0.403993,0.747156,151519403,91395161,0,0,37.57,67.18,3.36,SRR1603666,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX725598,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE62098.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX725598
Homo_sapiens,GSE62098,SRX725601,UBERON:0002336,corpus callosum,HsapDv:0000110,16-year-old human stage (human),male,Caucasian,Illumina HiSeq 2000,paired,NA,0.564027,1.008424,152671827,79338712,0,0,41.3,69.95,3.5,SRR1603669,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX725601,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE62098.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX725601
Homo_sapiens,GSE62098,SRX725595,UBERON:0002336,corpus callosum,HsapDv:0000114,20-year-old human stage (human),male,Caucasian,Illumina HiSeq 2000,paired,NA,0.424583,0.713146,134249284,83354423,0,0,40.18,69.41,3.47,SRR1603663,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX725595,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE62098.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX725595
Homo_sapiens,GSE57344,SRX533782,UBERON:0002084,heart left ventricle,HsapDv:0000146,52-year-old human stage (human),male,Caucasian,Illumina Genome Analyzer,paired,NA,0.192426,0.176997,22411872,18743188,0,0,35.06,72.91,3.65,SRR1272188,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX533782,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE57344.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX533782
Homo_sapiens,GSE57344,SRX533780,UBERON:0002084,heart left ventricle,HsapDv:0000151,57-year-old human stage (human),female,Caucasian,Illumina Genome Analyzer,paired,NA,0.175183,0.170346,16354309,13918592,0,0,34.32,72.47,3.62,SRR1272186,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX533780,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE57344.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX533780
Homo_sapiens,GSE57344,SRX533781,UBERON:0002084,heart left ventricle,HsapDv:0000185,12-month-old human stage (human),male,Caucasian,Illumina Genome Analyzer,paired,NA,0.186308,0.170952,16828415,13980863,0,0,34.82,72.89,3.64,SRR1272187,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX533781,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Homo_sapiens/Homo_sapiens_RNA-Seq_read_counts_TPM_FPKM_GSE57344.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX533781
Macaca_mulatta,GSE53690,SRX393273,CL:0000492,CD4-positive helper T cell,UBERON:0000113,post-juvenile adult stage,NA,NA,Illumina HiSeq 2000,single,NA,0.107421,0.318512,6526210,3428733,0,0,46.43,58.82,25.09,SRR1051543,GEO,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=SRX393273,ftp://bgee.org/bgee_v14/download/processed_expr_values/rna_seq/Macaca_mulatta/Macaca_mulatta_RNA-Seq_read_counts_TPM_FPKM_GSE53690.tsv.zip,https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX393273
